ID	code_num2	code_name	Code_ID	Questionnaire Name (Tool)	Author	Year	Concept	Question	user_id	question_source_id
4292	4B	Management Expectations	27	Tool for Measuring and Analyzing Computer User Satisfaction	Bailey	1983	Top Management Involvement	Top Management Involvement: consistent vs. inconsistent	0	0
4293	4B	Management Expectations	27	Tool for Measuring and Analyzing Computer User Satisfaction	Bailey	1983	Top Management Involvement	Top Management Involvement: good vs. bad	0	0
4294	4B	Management Expectations	27	Tool for Measuring and Analyzing Computer User Satisfaction	Bailey	1983	Top Management Involvement	Top Management Involvement: significant vs. insignificant	0	0
4295	4G	Attachment to Organization	32	Tool for Measuring and Analyzing Computer User Satisfaction	Bailey	1983	Organizational Competition	Organizational Competition: productive vs. destructive	0	0
4296	4G	Attachment to Organization	32	Tool for Measuring and Analyzing Computer User Satisfaction	Bailey	1983	Organizational Competition	Organizational Competition: rational vs. emotional	0	0
4297	4G	Attachment to Organization	32	Tool for Measuring and Analyzing Computer User Satisfaction	Bailey	1983	Organizational Competition	Organizational Competition: low vs. high	0	0
4298	4G	Attachment to Organization	32	Tool for Measuring and Analyzing Computer User Satisfaction	Bailey	1983	Organizational Competition	Organizational Competition: harmonious vs. dissonant	0	0
4299	4G	Attachment to Organization	32	Tool for Measuring and Analyzing Computer User Satisfaction	Bailey	1983	Priorities Determination	fair vs. unfair	0	0
4300	4G	Attachment to Organization	32	Tool for Measuring and Analyzing Computer User Satisfaction	Bailey	1983	Priorities Determination	consistent vs. inconsistent	0	0
4301	4G	Attachment to Organization	32	Tool for Measuring and Analyzing Computer User Satisfaction	Bailey	1983	Priorities Determination	just vs. unjust	0	0
4302	4G	Attachment to Organization	32	Tool for Measuring and Analyzing Computer User Satisfaction	Bailey	1983	Priorities Determination	precise vs. vague	0	0
4303	4G	Attachment to Organization	32	Tool for Measuring and Analyzing Computer User Satisfaction	Bailey	1983	Payment for Service	Payment for Service: just vs. unjust	0	0
4304	4G	Attachment to Organization	32	Tool for Measuring and Analyzing Computer User Satisfaction	Bailey	1983	Payment for Service	Payment for Service: reasonable vs. unreasonable	0	0
4305	4G	Attachment to Organization	32	Tool for Measuring and Analyzing Computer User Satisfaction	Bailey	1983	Payment for Service	Payment for Service: consistent vs. inconsistent	0	0
4306	4G	Attachment to Organization	32	Tool for Measuring and Analyzing Computer User Satisfaction	Bailey	1983	Payment for Service	Payment for Service: known vs. unknown	0	0
4307	4B	Management Expectations	27	Tool for Measuring and Analyzing Computer User Satisfaction	Bailey	1983	Relationship with Staff	Relationship with Staff: harmonious vs. dissonant	0	0
4308	4B	Management Expectations	27	Tool for Measuring and Analyzing Computer User Satisfaction	Bailey	1983	Relationship with Staff	Relationship with Staff: good vs. bad	0	0
4309	4B	Management Expectations	27	Tool for Measuring and Analyzing Computer User Satisfaction	Bailey	1983	Relationship with Staff	Relationship with Staff: cooperative vs. uncooperative	0	0
4310	4B	Management Expectations	27	Tool for Measuring and Analyzing Computer User Satisfaction	Bailey	1983	Relationship with Staff	Relationship with Staff: candid vs. deceitful	0	0
4311	4B	Management Expectations	27	Tool for Measuring and Analyzing Computer User Satisfaction	Bailey	1983	Communication with Staff	Communication with Staff: harmonious vs. dissonant	0	0
4312	4B	Management Expectations	27	Tool for Measuring and Analyzing Computer User Satisfaction	Bailey	1983	Communication with Staff	Communication with Staff: productive vs. destructive	0	0
4313	4B	Management Expectations	27	Tool for Measuring and Analyzing Computer User Satisfaction	Bailey	1983	Communication with Staff	Communication with Staff: precise vs. vague	0	0
4314	4B	Management Expectations	27	Tool for Measuring and Analyzing Computer User Satisfaction	Bailey	1983	Communication with Staff	Communication with Staff: meaningful vs. meaningless	0	0
4315	4A	Organizational Goals	26	Tool for Measuring and Analyzing Computer User Satisfaction	Bailey	1983	Technical Competence of Staff	Technical Competence of Staff: current vs. obsolete	0	0
4316	4A	Organizational Goals	26	Tool for Measuring and Analyzing Computer User Satisfaction	Bailey	1983	Technical Competence of Staff	Technical Competence of Staff: sufficient vs. insufficient	0	0
4317	4A	Organizational Goals	26	Tool for Measuring and Analyzing Computer User Satisfaction	Bailey	1983	Technical Competence of Staff	Technical Competence of Staff: superior vs. inferior	0	0
4318	4A	Organizational Goals	26	Tool for Measuring and Analyzing Computer User Satisfaction	Bailey	1983	Technical Competence of Staff	Technical Competence of Staff: high vs. low	0	0
4319	4G	Attachment to Organization	32	Tool for Measuring and Analyzing Computer User Satisfaction	Bailey	1983	Attitude of Staff	Attitude of Staff: user-oriented vs. self-centered	0	0
4320	4G	Attachment to Organization	32	Tool for Measuring and Analyzing Computer User Satisfaction	Bailey	1983	Attitude of Staff	Attitude of Staff: cooperative vs. belligerent	0	0
4321	4G	Attachment to Organization	32	Tool for Measuring and Analyzing Computer User Satisfaction	Bailey	1983	Attitude of Staff	Attitude of Staff: courteous vs. discourteous	0	0
4322	4G	Attachment to Organization	32	Tool for Measuring and Analyzing Computer User Satisfaction	Bailey	1983	Attitude of Staff	Attitude of Staff: positive vs. negative	0	0
4323	4A	Organizational Goals	26	Tool for Measuring and Analyzing Computer User Satisfaction	Bailey	1983	Schedule of Products	Schedule of Products: good vs. bad	0	0
4324	4A	Organizational Goals	26	Tool for Measuring and Analyzing Computer User Satisfaction	Bailey	1983	Schedule of Products	Schedule of Products: regular vs. irregular	0	0
4325	4A	Organizational Goals	26	Tool for Measuring and Analyzing Computer User Satisfaction	Bailey	1983	Schedule of Products	Schedule of Products: reasonable vs. unreasonable	0	0
4326	4A	Organizational Goals	26	Tool for Measuring and Analyzing Computer User Satisfaction	Bailey	1983	Schedule of Products	Schedule of Products: acceptable vs. unacceptable	0	0
4327	4A	Organizational Goals	26	Tool for Measuring and Analyzing Computer User Satisfaction	Bailey	1983	Time Required for New Development	Time Required for New Development: short vs. long	0	0
4328	4A	Organizational Goals	26	Tool for Measuring and Analyzing Computer User Satisfaction	Bailey	1983	Time Required for New Development	Time Required for New Development: dependable vs. undependable	0	0
4329	4A	Organizational Goals	26	Tool for Measuring and Analyzing Computer User Satisfaction	Bailey	1983	Time Required for New Development	Time Required for New Development: reasonable vs. unreasonable	0	0
4330	4A	Organizational Goals	26	Tool for Measuring and Analyzing Computer User Satisfaction	Bailey	1983	Time Required for New Development	Time Required for New Development: acceptable vs. unacceptable	0	0
4331	1C3	External Help Processes	46	Tool for Measuring and Analyzing Computer User Satisfaction	Bailey	1983	Processing of Change Requests	Processing of Change Requests: fast vs. slow	0	0
4332	1C3	External Help Processes	46	Tool for Measuring and Analyzing Computer User Satisfaction	Bailey	1983	Processing of Change Requests	Processing of Change Requests: timely vs. untimely	0	0
4333	1C3	External Help Processes	46	Tool for Measuring and Analyzing Computer User Satisfaction	Bailey	1983	Processing of Change Requests	Processing of Change Requests: simple vs. complex	0	0
4334	1C3	External Help Processes	46	Tool for Measuring and Analyzing Computer User Satisfaction	Bailey	1983	Processing of Change Requests	Processing of Change Requests: flexible vs. rigid	0	0
4335	1C3	External Help Processes	46	Tool for Measuring and Analyzing Computer User Satisfaction	Bailey	1983	Vendor Support	Vendor Support: skilled vs. bungling	0	0
4336	1C3	External Help Processes	46	Tool for Measuring and Analyzing Computer User Satisfaction	Bailey	1983	Vendor Support	Vendor Support sufficient vs. insufficient	0	0
4337	1C3	External Help Processes	46	Tool for Measuring and Analyzing Computer User Satisfaction	Bailey	1983	Vendor Support	Vendor Support eager vs. indifferent	0	0
4338	1C3	External Help Processes	46	Tool for Measuring and Analyzing Computer User Satisfaction	Bailey	1983	Vendor Support	Vendor Support consistent vs. inconsistent	0	0
4339	1F	Speed	12	Tool for Measuring and Analyzing Computer User Satisfaction	Bailey	1983	Response Time	Response Time: fast vs. slow	0	0
4340	1F	Speed	12	Tool for Measuring and Analyzing Computer User Satisfaction	Bailey	1983	Response Time	Response Time: good vs. bad	0	0
4341	1F	Speed	12	Tool for Measuring and Analyzing Computer User Satisfaction	Bailey	1983	Response Time	Response Time: consistent vs. inconsistent	0	0
4342	1F	Speed	12	Tool for Measuring and Analyzing Computer User Satisfaction	Bailey	1983	Response Time	Response Time: reasonable vs. unreasonable	0	0
4343	1C6	Prompts and Interaction	49	Tool for Measuring and Analyzing Computer User Satisfaction	Bailey	1983	Means of Input/Output	Means of Input/Output: convenient vs. inconvenient	0	0
4344	1C6	Prompts and Interaction	49	Tool for Measuring and Analyzing Computer User Satisfaction	Bailey	1983	Means of Input/Output	Means of Input/Output: clear vs. hazy	0	0
4345	1C6	Prompts and Interaction	49	Tool for Measuring and Analyzing Computer User Satisfaction	Bailey	1983	Means of Input/Output	Means of Input/Output: efficient vs. inefficient	0	0
4346	1C6	Prompts and Interaction	49	Tool for Measuring and Analyzing Computer User Satisfaction	Bailey	1983	Means of Input/Output	Means of Input/Output: organized vs. disorganized	0	0
4347	3D	Convenience	25	Tool for Measuring and Analyzing Computer User Satisfaction	Bailey	1983	Convenience of Access	Convenience of Access: convenient vs. inconvenient	0	0
4348	3D	Convenience	25	Tool for Measuring and Analyzing Computer User Satisfaction	Bailey	1983	Convenience of Access	Convenience of Access: good vs. bad	0	0
4349	3D	Convenience	25	Tool for Measuring and Analyzing Computer User Satisfaction	Bailey	1983	Convenience of Access	Convenience of Access: easy vs. difficult	0	0
4350	3D	Convenience	25	Tool for Measuring and Analyzing Computer User Satisfaction	Bailey	1983	Convenience of Access	Convenience of Access: efficient vs. inefficient	0	0
4351	1D2	Accurate Content	51	Tool for Measuring and Analyzing Computer User Satisfaction	Bailey	1983	Accuracy	Accuracy: accurate vs. inaccurate	0	0
4352	1D2	Accurate Content	51	Tool for Measuring and Analyzing Computer User Satisfaction	Bailey	1983	Accuracy	Accuracy: high vs. low	0	0
4353	1D2	Accurate Content	51	Tool for Measuring and Analyzing Computer User Satisfaction	Bailey	1983	Accuracy	Accuracy: consistent vs. inconsistent	0	0
4354	1D2	Accurate Content	51	Tool for Measuring and Analyzing Computer User Satisfaction	Bailey	1983	Accuracy	Accuracy: sufficient vs. insufficient	0	0
4355	1D1	Up to Date Content	50	Tool for Measuring and Analyzing Computer User Satisfaction	Bailey	1983	Timeliness	Timeliness: timely vs. untimely	0	0
4356	1D1	Up to Date Content	50	Tool for Measuring and Analyzing Computer User Satisfaction	Bailey	1983	Timeliness	Timeliness: reasonable vs. unreasonable	0	0
4357	1D1	Up to Date Content	50	Tool for Measuring and Analyzing Computer User Satisfaction	Bailey	1983	Timeliness	Timeliness: consistent vs. inconsistent	0	0
